forecast_date,target_date,horizon,y_true,crps,pinball_mean,model,year,regime,split,q05,q10,q25,q50,q75,q90,q95
2023-04-26,2023-05-26,30,47.31708333333333,50.2470996419145,25.123549820957244,LASSO-QR,2023,Post-Crisis (2023–2025),test,97.41702303820948,97.54619118332784,97.57817687612854,97.60749991346685,97.62645322525182,97.64048224123053,97.65134998126538
2023-04-26,2023-06-25,60,38.94833333333333,58.61584964191451,29.30792482095724,LASSO-QR,2023,Post-Crisis (2023–2025),test,97.41702303820948,97.54619118332784,97.57817687612854,97.60749991346685,97.62645322525182,97.64048224123053,97.65134998126538
2023-04-26,2023-07-25,90,25.645833333333332,71.91834964191449,35.959174820957244,LASSO-QR,2023,Post-Crisis (2023–2025),test,97.41702303820948,97.54619118332784,97.57817687612854,97.60749991346685,97.62645322525182,97.64048224123053,97.65134998126538
2023-04-26,2023-10-23,180,91.63375,5.930432975247814,2.9652164876239078,LASSO-QR,2023,Post-Crisis (2023–2025),test,97.41702303820948,97.54619118332784,97.57817687612854,97.60749991346685,97.62645322525182,97.64048224123053,97.65134998126538
2023-04-26,2024-04-20,360,54.40958333333333,43.15459964191448,21.577299820957247,LASSO-QR,2024,Post-Crisis (2023–2025),test,97.41702303820948,97.54619118332784,97.57817687612854,97.60749991346685,97.62645322525182,97.64048224123053,97.65134998126538
2023-05-26,2023-05-27,1,40.00333333333334,7.298662684988217,3.6493313424941065,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2023-06-02,7,55.001666666666665,7.661466695528474,3.8307333477642356,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2023-06-09,14,57.20249999999999,9.862300028861798,4.9311500144309,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2023-06-25,30,38.94833333333333,8.353662684988223,4.1768313424941095,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2023-07-25,60,25.645833333333332,21.656162684988228,10.82808134249411,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2023-08-24,90,19.559583333333332,27.742412684988224,13.871206342494112,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2023-11-22,180,82.13708333333334,34.79688336219514,17.39844168109757,LASSO-QR,2023,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-05-26,2024-05-20,360,24.7675,22.534496018321548,11.267248009160776,LASSO-QR,2024,Post-Crisis (2023–2025),test,47.22577525179109,47.284192721950134,47.314566148603525,47.32464525445993,47.329846182287,47.37829652273349,47.387411567850656
2023-06-25,2023-06-26,1,66.41833333333334,27.439085101379764,13.719542550689876,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2023-07-02,7,3.6154166666666665,35.34467793446893,17.672338967234467,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2023-07-09,14,54.42333333333334,15.444085101379754,7.722042550689877,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2023-07-25,30,25.645833333333332,13.31426126780227,6.657130633901133,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2023-08-24,60,19.559583333333332,19.400511267802262,9.700255633901135,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2023-09-23,90,1.5675,37.39259460113558,18.6962973005678,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2023-12-22,180,43.50958333333333,4.5303351013797455,2.2651675506898727,LASSO-QR,2023,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-06-25,2024-06-19,360,43.71208333333333,4.732835101379746,2.366417550689873,LASSO-QR,2024,Post-Crisis (2023–2025),test,38.947312380606405,38.94974117800382,38.953443940204025,38.97759757776545,38.98363913885579,38.98840563460966,38.9898355369273
2023-07-25,2023-07-26,1,28.364583333333332,2.6524521287317038,1.3262260643658523,LASSO-QR,2023,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2023-08-01,7,30.7925,5.080368795398373,2.5401843976991865,LASSO-QR,2023,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2023-08-08,14,-3.634166666666667,29.319130235609673,14.659565117804842,LASSO-QR,2023,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2023-08-24,30,19.559583333333332,6.1253802356096845,3.0626901178048413,LASSO-QR,2023,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2023-09-23,60,1.5675,24.117463568943002,12.058731784471508,LASSO-QR,2023,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2023-10-23,90,91.63375,65.9216187953984,32.96080939769919,LASSO-QR,2023,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2024-01-21,180,56.120000000000005,30.40786879539837,15.203934397699186,LASSO-QR,2024,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-07-25,2024-07-19,360,25.42958333333333,0.2553802356096846,0.12769011780484227,LASSO-QR,2024,Post-Crisis (2023–2025),test,25.65725323106149,25.65866948758142,25.692419979769866,25.699470748684803,25.70799201686151,25.728582076093033,25.759292532339458
2023-08-24,2023-08-25,1,16.629583333333333,2.918402691321718,1.4592013456608577,LASSO-QR,2023,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2023-08-31,7,17.350416666666664,2.197569357988385,1.0987846789941924,LASSO-QR,2023,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2023-09-07,14,4.43625,15.111736024655054,7.555868012327524,LASSO-QR,2023,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2023-09-23,30,1.5675,17.980486024655047,8.990243012327525,LASSO-QR,2023,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2023-10-23,60,91.63375,72.05460583057368,36.027302915286846,LASSO-QR,2023,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2023-11-22,90,82.13708333333334,62.55793916390702,31.27896958195351,LASSO-QR,2023,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2024-02-20,180,58.744166666666665,39.16502249724035,19.582511248620175,LASSO-QR,2024,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-08-24,2024-08-18,360,9.661666666666669,9.886319357988379,4.94315967899419,LASSO-QR,2024,Post-Crisis (2023–2025),test,19.511040060492064,19.519836558814987,19.54854279233102,19.563984342454518,19.581371233485314,19.593616448793938,19.598811729726293
2023-09-23,2023-09-24,1,1.3891666666666664,0.19762075513565996,0.09881037756782997,LASSO-QR,2023,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2023-09-30,7,-1.0370833333333334,2.6238707551356577,1.3119353775678297,LASSO-QR,2023,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2023-10-07,14,0.7708333333333334,0.8159540884689934,0.40797704423449654,LASSO-QR,2023,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2023-10-23,30,91.63375,90.02023727379594,45.010118636897985,LASSO-QR,2023,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2023-11-22,60,82.13708333333334,80.52357060712929,40.26178530356464,LASSO-QR,2023,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2023-12-22,90,43.50958333333333,41.896070607129275,20.948035303564644,LASSO-QR,2023,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2024-03-21,180,71.71583333333334,70.10232060712929,35.05116030356464,LASSO-QR,2024,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-09-23,2024-09-17,360,29.52333333333333,27.909820607129284,13.95491030356464,LASSO-QR,2024,Post-Crisis (2023–2025),test,1.5714484169701848,1.5717849953244922,1.5862146653891216,1.5939447205041262,1.6137437777747863,1.6229606040885045,1.6619475146676734
2023-10-23,2023-10-24,1,60.86541666666667,30.773282790706663,15.386641395353333,LASSO-QR,2023,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2023-10-30,7,66.01541666666667,25.62328279070667,12.811641395353329,LASSO-QR,2023,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2023-11-06,14,73.41416666666667,18.22453279070666,9.112266395353329,LASSO-QR,2023,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2023-11-22,30,82.13708333333334,9.501616124039995,4.750808062019997,LASSO-QR,2023,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2023-12-22,60,43.50958333333333,48.129116124039996,24.06455806202,LASSO-QR,2023,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2024-01-21,90,56.120000000000005,35.51869945737333,17.75934972868666,LASSO-QR,2024,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2024-04-20,180,54.40958333333333,37.22911612404001,18.61455806202,LASSO-QR,2024,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-10-23,2024-10-17,360,33.3675,58.27119945737333,29.135599728686667,LASSO-QR,2024,Post-Crisis (2023–2025),test,91.56059729338746,91.58696789858054,91.64122518842468,91.66266453616083,91.71048043972827,91.74926023130455,91.75532279868997
2023-11-22,2023-11-23,1,61.44416666666667,20.708499251491293,10.354249625745641,LASSO-QR,2023,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2023-11-29,7,140.32958333333332,58.15437351484116,29.07718675742058,LASSO-QR,2023,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2023-12-06,14,130.20416666666668,48.02895684817452,24.014478424087258,LASSO-QR,2023,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2023-12-22,30,43.50958333333333,38.64308258482461,19.321541292412313,LASSO-QR,2023,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2024-01-21,60,56.120000000000005,26.03266591815794,13.016332959078973,LASSO-QR,2024,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2024-02-20,90,58.744166666666665,23.408499251491293,11.704249625745646,LASSO-QR,2024,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2024-05-20,180,24.7675,57.38516591815796,28.692582959078972,LASSO-QR,2024,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-11-22,2024-11-16,360,37.6425,44.51016591815798,22.255082959078972,LASSO-QR,2024,Post-Crisis (2023–2025),test,82.14218337866537,82.14278612051481,82.14640437964592,82.15590687266382,82.18204669177376,82.18972673053356,82.21155519576597
2023-12-22,2023-12-23,1,39.38916666666667,4.117248838464371,2.058624419232186,LASSO-QR,2023,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2023-12-29,7,56.83125,13.315892895234523,6.6579464476172605,LASSO-QR,2023,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2024-01-05,14,193.90916666666664,150.39380956190115,75.19690478095058,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2024-01-21,30,56.120000000000005,12.604642895234527,6.302321447617264,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2024-02-20,60,58.744166666666665,15.22880956190118,7.614404780950594,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2024-03-21,90,71.71583333333334,28.20047622856787,14.100238114283933,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2024-06-19,180,43.71208333333333,0.19672622856785416,0.0983631142839271,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2023-12-22,2024-12-16,360,21.228333333333335,22.278082171797713,11.139041085898851,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.49948569088879,43.501432603734415,43.50556602250788,43.51029199838321,43.511241741864765,43.517289745273544,43.52473631650493
2024-01-21,2024-01-22,1,53.865,2.2448065711831067,1.1224032855915536,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2024-01-28,7,54.553333333333335,1.5564732378497748,0.778236618924887,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2024-02-04,14,31.255,24.854806571183108,12.427403285591554,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2024-02-20,30,58.744166666666665,2.6193357171093954,1.3096678585546977,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2024-03-21,60,71.71583333333334,15.591002383776063,7.795501191888033,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2024-04-20,90,54.40958333333333,1.700223237849779,0.8501116189248893,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2024-07-19,180,25.42958333333333,30.6802232378498,15.340111618924889,LASSO-QR,2024,Post-Crisis (2023–2025),test,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-01-21,2025-01-15,360,75.97958333333334,19.854752383776074,9.927376191888035,LASSO-QR,2025,Post-Crisis (2023–2025),holdout,56.09931026878109,56.101055551069486,56.10885158551465,56.111164913707704,56.13354682747704,56.13526068742525,56.137684287680166
2024-02-20,2024-02-21,1,50.342083333333335,8.386825709553108,4.193412854776554,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2024-02-27,7,61.4975,2.7552597186577206,1.3776298593288607,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2024-03-05,14,62.36041666666667,3.6181763853243925,1.8090881926621956,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2024-03-21,30,71.71583333333334,12.973593051991053,6.486796525995527,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2024-04-20,60,54.40958333333333,4.319325709553111,2.1596628547765553,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2024-05-20,90,24.7675,33.96140904288642,16.98070452144322,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2024-08-18,180,9.661666666666669,49.0672423762198,24.533621188109887,LASSO-QR,2024,Post-Crisis (2023–2025),test,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-02-20,2025-02-14,360,153.53083333333333,94.78859305199109,47.39429652599553,LASSO-QR,2025,Post-Crisis (2023–2025),holdout,58.71593096480962,58.72182866815627,58.72683546971163,58.73338075202409,58.74556835818467,58.75175357733134,58.7536461514283
2024-03-21,2024-03-22,1,53.58958333333334,18.10608775696008,9.05304387848004,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2024-03-28,7,52.069583333333334,19.62608775696009,9.813043878480043,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2024-04-04,14,60.6525,11.04317109029341,5.521585545146707,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2024-04-20,30,54.40958333333333,17.28608775696008,8.643043878480043,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2024-05-20,60,24.7675,46.928171090293425,23.464085545146713,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2024-06-19,90,43.71208333333333,27.98358775696007,13.99179387848004,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2024-09-17,180,29.52333333333333,42.17233775696008,21.086168878480045,LASSO-QR,2024,Post-Crisis (2023–2025),test,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-03-21,2025-03-16,360,41.11291666666667,30.58275442362675,15.291377211813371,LASSO-QR,2025,Post-Crisis (2023–2025),holdout,71.68503119541421,71.6881800859188,71.69465038184336,71.69915585289831,71.71187977766343,71.71625690721078,71.71715986356003
2024-04-20,2024-04-21,1,56.58083333333334,2.1758229219920766,1.0879114609960383,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2024-04-27,7,61.380833333333335,6.975822921992073,3.487911460996037,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2024-05-04,14,28.394583333333333,25.995037396919688,12.99751869845985,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2024-05-20,30,24.7675,29.622120730253034,14.811060365126515,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2024-06-19,60,43.71208333333333,10.67753739691969,5.338768698459849,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2024-07-19,90,25.42958333333333,28.960037396919706,14.480018698459851,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2024-10-17,180,33.3675,21.022120730253015,10.511060365126514,LASSO-QR,2024,Post-Crisis (2023–2025),test,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-04-20,2025-04-15,360,34.430416666666666,19.959204063586363,9.979602031793181,LASSO-QR,2025,Post-Crisis (2023–2025),holdout,54.37982919465268,54.38382873254527,54.38877674853964,54.39419468900534,54.41231136050019,54.41306141023103,54.413180757298626
2024-05-20,2024-05-21,1,32.60041666666667,7.835424204320172,3.917712102160087,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2024-05-27,7,31.61791666666667,6.852924204320174,3.426462102160087,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2024-06-03,14,46.193333333333335,21.42834087098684,10.71417043549342,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2024-06-19,30,43.71208333333333,18.947090870986834,9.473545435493419,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2024-07-19,60,25.42958333333333,0.6645908709868348,0.3322954354934173,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2024-08-18,90,9.661666666666669,15.090644591487882,7.54532229574394,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2024-11-16,180,37.6425,12.8775075376535,6.438753768826753,LASSO-QR,2024,Post-Crisis (2023–2025),test,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-05-20,2025-05-15,360,61.721666666666664,36.95667420432017,18.478337102160083,LASSO-QR,2025,Post-Crisis (2023–2025),holdout,24.740521034474654,24.74429765223347,24.749562349910818,24.75520435252467,24.768735935244365,24.77034007859335,24.77246492396
2024-06-19,2024-06-20,1,43.48500000000001,0.2085700482892816,0.10428502414464079,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.68187530257522,43.686254603461904,43.690307638102794,43.69554919305712,43.71390114804856,43.71499972589946,43.71525394351079
2024-06-19,2024-06-26,7,32.97625,10.717320048289286,5.358660024144644,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.68187530257522,43.686254603461904,43.690307638102794,43.69554919305712,43.71390114804856,43.71499972589946,43.71525394351079
2024-06-19,2024-07-03,14,37.266666666666666,6.426903381622621,3.2134516908113104,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.68187530257522,43.686254603461904,43.690307638102794,43.69554919305712,43.71390114804856,43.71499972589946,43.71525394351079
2024-06-19,2024-07-19,30,25.42958333333333,18.263986714955966,9.13199335747798,LASSO-QR,2024,Post-Crisis (2023–2025),test,43.68187530257522,43.686254603461904,43.690307638102794,43.69554919305712,43.71390114804856,43.71499972589946,43.71525394351079
